0.900000 0.000000
1.000000 0.000000
1.250000 0.000000
1.500000 0.000000
1.750000 0.126931
2.000000 0.000000
2.250000 0.000000
2.500000 0.000000
2.750000 0.000000
3.000000 0.000000
3.250000 0.000000
3.500000 0.000000
3.750000 0.000000
4.000000 0.000000
4.500000 0.000000
5.000000 0.000000
5.500000 0.000000
6.000000 0.000000
6.500000 0.000000
7.000000 0.000000
7.500000 0.009764
8.000000 0.084542
8.500000 0.103591
9.000000 0.054398
9.500000 0.005793
10.000000 0.187687
10.500000 0.196768
11.000000 0.052150
11.500000 0.120960
12.000000 0.046447
12.500000 0.000000
13.000000 0.000000
13.500000 0.000000
14.000000 0.010969
